timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario,acceleration_magnitude,gyroscope_magnitude
2026-01-01 07:00:00,-1.0736246034832404,0.807462043145732,-0.020531537186270446,0.08706841214947525,0.00929940433878435,-0.09891855043362825,0.12112592592143007,-0.12520939169410844,12.950167,77.58324,-1.0705409835538506,1,0,0,normal_rest,-0.9762398731956872,-0.9497848831181963
2026-01-01 07:00:12,-0.878060732417275,0.26097270465852557,-0.06924951329919475,0.07471778348583775,0.004069343205698134,-0.10381542663095066,0.1828206191847202,-0.003457279190579507,12.949439,77.583518,-1.118229858431868,1,0,0,normal_rest,-0.9870517297867426,-0.9059510345278257
2026-01-01 07:00:24,-0.9226929050821552,0.45105595282799044,-0.07758285131851077,0.006017411544354147,0.01348345324525332,-0.023095951249281255,0.18257284933225718,0.00964852145470481,12.949822,77.583449,-1.118229858431868,1,0,0,normal_rest,-1.0317117466370325,-0.9115809158301343
2026-01-01 07:00:36,-1.1496015080959763,0.7932057995330218,0.005750528874649254,0.07163012631992838,0.0009313065258464002,-0.08838763388024672,0.08854419032254393,-0.05781920967782395,12.949874,77.584083,-1.118229858431868,1,0,0,normal_rest,-0.9806204557039682,-0.989231592539594
2026-01-01 07:00:48,-0.9571039695031702,0.7219245814694708,-0.012839225168440287,0.04152546895231197,-0.03672513363237437,-0.06253423374169507,0.09374735722426718,0.06021054524597924,12.949523,77.583572,-1.118229858431868,1,0,0,normal_rest,-1.0150694301266108,-0.9711084492879912
2026-01-01 07:01:00,-1.224897005492454,0.7314287438779488,0.027545412925168027,0.07780544065174713,-0.008482803513708793,0.0026521397237365724,0.18517443278311882,0.040357971487442044,12.949639,77.584366,-1.0310180119083707,1,0,0,normal_rest,-0.965753718875605,-0.8997136479837461
2026-01-01 07:01:12,-1.1049693354310954,0.8169662055542032,-0.04809565525016184,0.11871689810004638,0.03649572223083268,-0.039050289827654266,0.1533360067416217,-0.017183472765818122,12.949715,77.583251,-1.0235053809344363,1,0,0,normal_rest,-0.9478598096746995,-0.940476574702633
2026-01-01 07:01:24,-1.1434688431496565,0.26572478586276455,-0.005146913150610134,0.11022584089379558,-0.017896913553263984,-0.04610600391841989,0.2064826400949379,0.00949342322221624,12.949765,77.583594,-1.104837777130507,1,0,0,normal_rest,-0.9563762876205824,-0.8929032486588457
2026-01-01 07:01:36,-0.8903260623099138,0.8787432612092763,0.019853100907337873,0.042297383243789316,-0.05555335371148476,-0.020673840442003506,0.20406688403342352,0.01996255391519484,12.949563,77.583275,-0.9578515189448374,1,0,0,normal_rest,-0.9955982410177995,-0.8919554593707119
2026-01-01 07:01:48,-1.1114427039855437,0.34651016633478676,-0.03014692720855814,0.0700862977369737,-0.04509323144531232,-0.009195141398817644,0.11418837005246571,0.09929529983309936,12.949474,77.584353,-1.118229858431868,1,0,0,normal_rest,-0.9963966070170198,-0.9381172247299341
2026-01-01 07:02:00,-1.1526678405691355,0.5413454957084839,0.040365932954884956,0.09941904081311276,-0.016850901326646742,0.021291862023221877,0.1364257143110211,-0.030599469876079588,12.950518,77.583621,-1.0790335229156893,1,0,0,normal_rest,-0.9438120623507429,-0.9411007739051381
2026-01-01 07:02:12,-1.2470427400208302,0.8787432612092763,-0.04809565525016184,0.10405052656197683,0.059507991216412044,0.050199227962254164,0.08482764253559874,-0.040370658522859613,12.950408,77.584048,-1.0852396093724177,1,0,0,normal_rest,-0.9539106778531175,-0.9624607232834524
2026-01-01 07:02:24,-0.9046356138513261,0.7646933123076014,-0.039121291229359985,0.07780544065174713,0.05009388117685685,-0.03425872279586568,0.10848966344581643,0.04981896366924494,12.950534,77.584714,-1.0979784184151757,1,0,0,normal_rest,-0.9765304646700194,-0.9640140372675114
2026-01-01 07:02:36,-0.7468898432876636,-0.05741673602532438,-0.022454615190727983,0.012192725876172894,0.08252026020199141,0.035929836032422204,0.09888858166287469,0.05028425836671065,12.949995,77.583538,-1.1113704997165366,1,0,0,normal_rest,-1.002032668341109,-0.9481073564169024
2026-01-01 07:02:48,-1.1639110596373883,0.9737848852940088,-0.01604435517586952,-0.004789388536328673,-0.029403048046053665,0.03766743726373015,0.061351449014728276,0.1220947400089194,12.949639,77.583559,-1.0695610751659461,1,0,0,normal_rest,-1.0503642040518033,-0.9403821448202309
2026-01-01 07:03:00,-1.1019030029579355,0.5841142265466145,0.058955686997974495,0.03998164036935728,0.024989587738043006,0.06099341742947023,0.15042471097518129,0.005460869177513375,12.949787,77.584269,-1.0515960880543642,1,0,0,normal_rest,-0.9606141988980895,-0.9083270418476768
2026-01-01 07:03:12,-1.2092246395185264,0.736180825082181,0.041006958956370805,0.05001652615856275,0.09298038246816386,-0.02193755042840929,0.08086332489619054,0.03593767186151775,12.949624,77.583889,-1.0535559048301733,1,0,0,normal_rest,-0.9497246170065481,-0.9873279541066653
2026-01-01 07:03:24,-1.1451723611903006,0.2704768670670035,-0.0057879391520959805,0.08089309781765652,0.02917363664451198,0.07805350224594831,0.10006548846207401,-0.008575520862702383,12.949743,77.583917,-1.060741899674806,1,0,0,normal_rest,-0.9731308350487284,-0.9316952240180764
2026-01-01 07:03:36,-0.7131601860829067,0.3750226535602072,0.057673634995002804,-0.028718731572126337,0.037541734457449925,-0.000401826076744067,0.07120030065013304,-0.002836886260625219,12.95072,77.584536,-1.118229858431868,1,0,0,normal_rest,-0.9793213376797594,-0.9974487988653202
2026-01-01 07:03:48,-0.7496154721526944,0.15642691816532192,0.07113518102620557,0.08166501210913386,0.04904786895023962,0.06652214861999553,0.02653978474367502,0.04175385557983919,12.949846,77.584453,-1.0662947138729313,1,0,0,normal_rest,-0.925349441432584,-0.9665413691712436
2026-01-01 07:04:00,-1.3022367245377053,0.3750226535602072,-0.01924948518329875,0.019139954499468995,0.04590983227038788,0.08642558090588662,0.021708272620646275,0.15869792287622236,12.950697,77.584125,-1.0489829990199524,1,0,0,normal_rest,-1.014796975589243,-0.9065892738616214
2026-01-01 07:04:12,-1.0092316215468857,0.560353820525433,0.06793005101877633,-0.032578303029513055,0.059507991216412044,0.05967705286029754,0.058440153248287885,0.09758921927572506,12.950255,77.584278,-1.0525759964422687,1,0,0,normal_rest,-0.964060725699715,-0.9395264202743396
2026-01-01 07:04:24,-0.9877672942347678,1.121099402625343,0.0025453988672200193,-0.017140017199966176,0.07206013793581896,0.021818407850890956,0.03620280898973251,0.12915170958714944,12.950175,77.584693,-1.020565655770723,1,0,0,normal_rest,-1.0073631041850486,-0.9548156479004397
2026-01-01 07:04:36,-0.9819753328965771,0.7789495559203116,0.0063915548761351,0.05233226903299479,0.10134848028110181,0.09732507953863652,0.03892827736682565,0.030199037259440585,12.950753,77.584791,-1.065314805485027,1,0,0,normal_rest,-0.9632984281772681,-0.9390151445291426
2026-01-01 07:04:48,-1.40240358532759,-0.18572292853970945,0.046776192969743405,-0.08120890339258573,0.09507240692139834,0.026083429055010474,0.08030584272814874,0.16552224510571953,12.950562,77.584323,-1.064008260967821,1,0,0,normal_rest,-0.9658589005558909,-0.915510372113548
2026-01-01 07:05:00,-0.9996919205192777,0.47006427764493286,0.05382747898608772,-0.059595303231220094,0.07415216238905345,0.023398045333898186,0.0459897181620215,0.16141214194477238,12.949697,77.584082,-0.9973744905903174,1,0,0,normal_rest,-0.9714655887123841,-0.9329521085431722
2026-01-01 07:05:12,-1.165955281286161,0.6839079318355792,-0.01924948518329875,0.013736554459127583,0.07624418684228794,0.02466175532030397,0.08036778519126452,0.10224216625038222,12.95059,77.583345,-1.0937321487342562,1,0,0,normal_rest,-1.0036361671944654,-0.9461640490265335
2026-01-01 07:05:24,-1.0470497220491892,0.9357682356601171,0.06664799901580463,-0.01791193149144352,0.016621489925105055,0.00891803507299858,0.004178555558888132,0.16226518222345954,12.949672,77.58461,-1.118229858431868,1,0,0,normal_rest,-0.9739915097783507,-0.950060803320181
2026-01-01 07:05:36,-0.9717542246527114,0.3845268159686784,0.0063915548761351,-0.09047187489031386,0.09716443137463283,0.10559184903304099,0.013407982563135351,0.11511531954693369,12.950544,77.584574,-1.0006408518833323,1,0,0,normal_rest,-0.9882922051446704,-0.9130980723524711
2026-01-01 07:05:48,-0.7649471345184933,0.8359745303711524,-0.017326407178841215,-0.007877045702238046,0.041725783363918904,0.11222632646167137,0.070456991092744,0.15652654762138238,12.950633,77.584758,-1.118229858431868,1,0,0,normal_rest,-1.0295863211387284,-0.8755834856505079
2026-01-01 07:06:00,-1.0395542426703543,0.36551849115172924,0.06857107702026217,0.0029297543784447683,0.02917363664451198,0.09832551661120774,0.008576470440106608,0.060675839943444956,12.950575,77.583623,-1.0725008003296597,1,0,0,normal_rest,-0.9651127670174224,-0.9388752510425998
2026-01-01 07:06:12,-1.1622075415967437,0.18018732418650332,0.07754544104106403,-0.08275273197554042,0.08252026020199141,0.04588155217536773,0.085509009629872,0.09914020160061078,12.949637,77.583505,-0.9705903279875955,1,0,0,normal_rest,-0.945310436434633,-0.9340678594619056
2026-01-01 07:06:24,-0.9622145236251033,0.4985767648703533,0.0756223630366065,-0.09047187489031386,0.01557547769848781,0.05025188254502108,0.03787525549385784,0.05982279966475782,12.950742,77.58338,-1.118229858431868,1,0,0,normal_rest,-0.9620542831688952,-0.9688956405488464
2026-01-01 07:06:36,-1.1700437245837076,0.5223371708915348,-0.024377693195185523,-0.004789388536328673,0.06996811348258447,0.08595168966098446,0.03298180090771334,0.11891522624290368,12.950084,77.584118,-0.9830025009010519,1,0,0,normal_rest,-1.0162010021827421,-0.9218065763739007
